D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,16808,229,1686,255,1717,10,464.7329166,34.59585605,[-1],3755
D:/ETP trial survey/Jason's Computer/20191128/20191128_9/錄製_2019_11_28_16_11_37_783.mp4,20254,22,1942,60,1990,6,1068.191885,67.45217076,[-1],3756
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45496,816,1877,831,1898,10,240.900199,15.18962193,[-1],3757
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26295,833,1581,845,1608,10,297.0380785,18.30191871,[0],3758
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39808,197,184,208,195,10,0,0,[1097],3759
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45570,369,494,377,515,10,79.15663009,4.903680602,[13],3760
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,15576,454,1936,471,1947,10,0,0,[1097],3761
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,27403,339,1325,344,1333,0,269.4642865,18.83093132,[0],3762
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44898,402,1009,413,1016,10,0,0,[1097],3763
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24501,761,1208,768,1223,10,91.72224313,5.669980536,[8],3764
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58213,835,1755,840,1763,6,258.135604,15.82465695,[-1],3765
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,27216,465,1752,482,1767,0,0,0,[1097],3766
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,63681,331,1005,354,1011,0,0,0,[1097],3767
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36476,621,345,627,359,0,0,0,[1097],3768
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36176,311,1980,328,1990,10,40.38516175,3.05376307,[33],3769
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,27698,112,583,133,617,10,0,0,[1097],3770
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,49037,564,1950,570,1963,10,0,0,[1097],3771
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,49037,611,1950,615,1957,10,0,0,[1097],3772
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35392,646,1795,655,1822,10,353.4779137,19.05886091,[-1],3773
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28638,501,603,508,614,0,71.54452716,4.547129784,[16],3774
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26640,785,951,794,961,10,0,0,[1097],3775
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,21184,331,1062,340,1067,0,0,0,[1097],3776
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23650,451,1481,462,1495,10,0,0,[1097],3777
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,38084,87,1670,95,1685,10,0.763309189,0.047907443,[904],3778
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39784,424,329,431,359,10,122.4100617,8.00661827,[2],3779
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45059,742,1728,754,1752,10,18.56876523,1.170827275,[118],3780
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,14629,524,874,532,882,10,0,0,[1097],3781
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,19130,512,26,518,49,10,432.281872,27.1890402,[-1],3782
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50248,639,836,655,846,10,77.55944527,3.169885521,[17],3783
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28374,614,1732,632,1742,10,0,0,[1097],3784
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36096,738,1533,746,1543,10,299.2466242,15.95126994,[-1],3785
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43863,267,429,274,453,10,47.53270508,2.99710761,[34],3786
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,28303,285,670,293,686,0,0,0,[1097],3787
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38584,176,122,184,131,10,0,0,[1097],3788
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14555,588,1716,594,1725,10,275.8687482,17.2844575,[0],3789
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45565,836,1651,856,1677,10,118.7109859,7.485153614,[2],3790
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33333,314,1153,326,1159,10,0,0,[1097],3791
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23903,136,821,145,843,10,81.91982151,5.069779796,[13],3792
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35282,666,1814,676,1819,10,0,0,[1097],3793
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45289,94,1194,102,1202,10,37.50185815,2.364626719,[45],3794
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,26628,498,1318,507,1329,0,316.5097792,22.17338848,[-1],3795
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,41272,818,695,823,703,10,290.7190322,21.83996475,[-1],3796
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25996,364,448,376,491,10,577.0534321,35.53658309,[-1],3797
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34908,525,1187,535,1200,0,302.1570492,16.32125245,[0],3798
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34989,499,1014,514,1036,5,0,0,[1097],3799
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34391,496,1177,507,1186,10,269.4439662,16.7455867,[0],3800
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,29028,97,883,103,894,0,0,0,[1097],3801
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,27468,360,101,371,119,10,311.1234451,19.17618918,[-1],3802
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34851,822,1444,832,1452,5,0,0,[1097],3803
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,44272,785,1386,809,1411,10,58.01428512,3.232943346,[18],3804
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39640,135,909,140,918,5,0,0,[1097],3805
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43978,277,741,284,749,5,170.9136132,10.77671658,[-1],3806
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,41392,728,400,734,409,10,188.007084,14.10705799,[-1],3807
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,66929,85,1939,98,1949,10,66.33786867,4.093949588,[12],3808
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43456,701,844,708,861,5,0,0,[1097],3809
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,57240,403,967,409,980,10,233.2381641,3.74479084,[31],3810
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,31278,376,1227,395,1250,10,125.6490438,5.286033123,[6],3811
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,32708,78,1769,97,1790,10,1.06031455,0.056617927,[727],3812
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43242,838,1804,842,1815,10,400.5398679,25.25547587,[-1],3813
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39304,197,192,208,215,5,0,0,[1097],3814
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40408,377,549,392,563,10,174.2853494,12.53409642,[1],3815
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,29285,797,1149,809,1204,10,544.2334782,33.42110883,[-1],3816
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,44176,729,1440,737,1445,10,0,0,[1097],3817
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36536,584,1352,605,1365,10,100.895327,5.424992727,[6],3818
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,14453,389,1665,399,1674,10,357.527931,22.8691964,[-1],3819
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,24253,456,968,473,981,0,0,0,[1097],3820
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,61329,795,1141,810,1152,0,0,0,[1097],3821
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44461,702,1316,712,1330,6,18.66923089,1.177161996,[116],3822
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,17928,362,1889,373,1905,10,76.75183367,5.715233672,[8],3823
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43794,288,344,297,352,10,211.0351933,13.30652616,[-1],3824
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33747,363,1115,370,1123,10,0,0,[1097],3825
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,32328,142,1291,154,1301,0,0,0,[1097],3826
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28204,832,1391,848,1429,10,404.4633015,24.86944233,[-1],3827
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44162,232,1012,240,1028,10,22.37570195,1.410868296,[92],3828
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,21475,787,1349,795,1364,10,98.38015299,6.139300052,[9],3829
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45600,0,902,11,908,10,0,0,[1097],3830
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,26153,465,1408,474,1416,0,0,0,[1097],3831
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45630,543,617,555,635,10,381.8278775,23.66761723,[-1],3832
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28411,331,1395,348,1439,10,0,0,[1097],3833
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43426,806,1012,814,1023,6,395.8683082,24.96091727,[-1],3834
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45404,689,1378,697,1386,10,110.6947588,6.97970173,[5],3835
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34292,241,889,251,899,0,0,0,[1097],3836
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50296,588,632,604,652,10,486.9362068,36.11847271,[-1],3837
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34069,4,863,26,875,10,0,0,[1097],3838
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31424,818,1583,825,1593,10,0,0,[1097],3839
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,33188,285,1246,296,1265,10,384.9537674,24.46850216,[-1],3840
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43679,394,426,401,436,10,82.53246338,5.203967956,[14],3841
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38824,770,1277,779,1285,10,164.8674081,10.43284764,[4],3842
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43216,498,406,503,413,5,0,0,[1097],3843
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39952,616,1240,635,1250,10,9.429246653,0.65575702,[252],3844
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,61721,215,1957,232,1990,10,0,0,[1097],3845
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44300,411,581,424,604,10,86.2953261,5.441229952,[6],3846
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43495,140,1287,146,1298,10,217.1245622,13.69048272,[-1],3847
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,19524,838,1961,847,1972,10,0,0,[1097],3848
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25835,298,1421,305,1431,10,332.0744339,20.48266284,[-1],3849
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35172,644,858,657,876,10,231.0767988,12.49504359,[1],3850
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13727,610,53,622,64,10,0,0,[1097],3851
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44737,471,828,487,840,5,0,0,[1097],3852
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,26440,609,1979,628,1990,10,174.7693562,12.9751934,[-1],3853
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,21964,859,1758,867,1763,10,0,0,[1097],3854
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51568,705,1353,712,1361,6,292.3286992,21.74727703,[-1],3855
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,47021,844,1737,850,1745,10,0,0,[1097],3856
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35106,72,1142,83,1156,0,82.16799375,4.44513816,[10],3857
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,31652,809,481,846,491,0,183.4669593,5.506511901,[6],3858
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,17102,542,259,560,271,10,342.8485328,21.84994941,[-1],3859
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44461,558,1144,567,1154,6,295.3920869,18.625531,[0],3860
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28374,752,1057,763,1063,10,329.2091628,20.9629777,[-1],3861
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24294,763,1745,770,1757,10,364.2737576,22.5926078,[-1],3862
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,30856,864,1673,871,1683,10,0,0,[1097],3863
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31125,802,1495,814,1522,10,419.4243546,25.79993073,[-1],3864
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,46624,19,23,26,33,10,94.81017388,7.048079712,[5],3865
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,68329,105,1966,115,1976,10,6.67766983,0.346488771,[400],3866
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,34112,169,1977,191,1990,10,20.14093255,1.269503412,[180],3867
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43794,523,773,531,783,10,46.92090727,2.958531563,[30],3868
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51496,624,1459,633,1465,6,161.6419496,12.0234066,[1],3869
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,22128,197,1389,210,1414,0,0,0,[1097],3870
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26870,725,834,732,847,10,369.8564774,22.75338828,[-1],3871
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26042,731,1331,744,1361,10,663.9403125,40.89051009,[-1],3872
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36580,447,1264,454,1278,10,150.5149948,8.093295219,[2],3873
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,21433,390,960,397,972,10,0,0,[1097],3874
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28462,769,1531,780,1537,10,166.0851402,10.57449963,[4],3875
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,30228,649,1213,662,1230,0,0,0,[1097],3876
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,70317,176,1869,186,1883,10,0,0,[1097],3877
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,32096,59,1597,74,1616,10,29.84357273,1.880998455,[68],3878
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51544,520,1477,527,1488,6,307.0773043,22.84821457,[-1],3879
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36451,580,662,584,677,0,0,0,[1097],3880
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24363,456,1362,472,1398,10,318.656022,19.76184462,[-1],3881
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,13784,571,1808,588,1825,10,281.842695,11.87341063,[1],3882
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34380,547,1366,560,1379,0,165.8998381,8.931803915,[2],3883
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39592,321,160,330,182,10,306.1766958,19.41157986,[-1],3884
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43196,667,1810,684,1848,10,70.75604831,4.46142273,[-1],3885
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,34784,784,1853,801,1869,10,168.7257181,10.65057745,[4],3886
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58903,808,1515,822,1531,10,337.8616764,20.80428337,[-1],3887
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,29036,382,1437,392,1443,0,0,0,[1097],3888
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,57240,649,1051,663,1083,10,79.79005653,1.281081396,[225],3889
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,42805,643,1744,650,1757,10,26.53732889,1.673273807,[104],3890
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,28353,176,1408,185,1414,0,0,0,[1097],3891
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24708,390,745,397,755,10,0,0,[1097],3892
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33103,530,979,561,993,10,0,0,[1097],3893
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23834,344,1154,362,1194,10,0,0,[1097],3894
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,24253,764,1229,776,1256,0,0,0,[1097],3895
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51496,39,584,53,593,6,407.3064054,30.29665588,[-1],3896
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,42759,658,1804,670,1823,10,278.6657903,17.57087798,[0],3897
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23604,596,1590,617,1631,10,794.1232493,49.47243818,[-1],3898
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58420,754,1428,763,1441,5,378.892797,23.18130523,[-1],3899
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33241,0,1235,16,1239,10,0,0,[1097],3900
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,59294,833,1687,857,1716,10,289.4935626,17.92254834,[0],3901
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,31956,111,1873,118,1883,10,65.40311561,4.116084353,[12],3902
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,29946,783,1950,792,1957,0,0,0,[1097],3903
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,35952,835,1929,851,1949,10,0,0,[1097],3904
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,21412,506,1295,514,1311,6,117.0840755,7.301250879,[-1],3905
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45540,201,1339,209,1345,10,0,0,[1097],3906
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36601,623,264,628,280,0,0,0,[1097],3907
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45151,31,1196,40,1210,10,55.09777784,3.474112593,[27],3908
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34161,18,1036,28,1046,10,109.2105111,6.788015142,[5],3909
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43840,223,48,232,68,10,187.3876185,11.81546172,[1],3910
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43495,612,1186,619,1197,10,0,0,[1097],3911
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58328,106,1111,116,1118,6,310.3808838,18.99806508,[-1],3912
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,41032,759,513,769,529,10,0,0,[1097],3913
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43656,254,407,263,418,10,135.3630492,8.535125958,[2],3914
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,42400,700,1232,711,1240,6,0,0,[1097],3915
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,4544,318,1197,351,1227,0,0,0,[1097],3916
