D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44737,749,1812,760,1823,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,29056,835,1416,858,1422,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45266,442,1519,449,1533,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44277,223,45,237,74,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13419,342,378,352,397,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38752,816,1521,830,1534,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43312,585,907,599,913,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,33368,57,1906,83,1925,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40672,512,648,516,658,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,34168,87,1949,109,1970,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,41224,542,364,549,387,10, just wake of the jump;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34023,14,1345,29,1359,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43449,891,1957,899,1968,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,42805,879,1621,884,1632,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,64573,340,184,347,197,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,31246,676,1821,683,1829,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,30778,757,1164,764,1173,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58351,72,1363,90,1375,5, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43886,157,657,168,669,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34920,794,1593,824,1607,10, ERROR no video;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,13364,859,1848,881,1857,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,30002,850,913,858,932,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,45621,799,46,835,102,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,22478,518,243,534,261,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,31636,19,973,25,987,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36492,741,1137,756,1150,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,38240,515,1849,533,1870,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51856,553,779,561,785,6, ditch;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36001,621,565,628,571,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43840,350,394,356,403,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58328,294,1231,314,1241,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,27974,826,441,842,482,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28924,868,778,882,790,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,1352,338,297,348,305,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34874,96,531,107,539,5, ERROR no video;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14534,414,1396,424,1412,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,21178,178,1945,190,1954,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50776,222,1181,231,1187,5, ;;,,,
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,57240,495,1859,516,1870,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44300,317,418,322,439,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43265,879,1879,884,1896,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,30596,510,1565,521,1583,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28687,185,1191,196,1231,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24961,171,575,178,589,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34688,843,1716,851,1732,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34621,887,1254,900,1263,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26111,180,673,194,683,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43408,590,569,604,578,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31723,724,1697,735,1710,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51640,739,1064,751,1101,6, ditch;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58144,410,1390,422,1397,5, very poor footage;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36624,741,570,756,597,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,35776,584,1073,590,1081,5, ERROR there are dolphins but footage is too poor to tell;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44944,471,1156,486,1176,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33126,599,1551,608,1563,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28704,816,1670,828,1678,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43744,467,657,474,661,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,32778,145,1126,152,1137,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36998,444,366,458,371,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33747,323,1207,336,1215,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32896,807,1681,816,1689,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58489,257,1454,280,1470,5, very ppor footage;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32252,218,987,226,1000,5, poor footage;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,70793,198,1968,205,1981,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,23220,761,1942,783,1960,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24409,347,1459,367,1499,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14555,641,1858,650,1878,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32022,729,929,735,945,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23512,332,723,349,760,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,64297,9,739,19,761,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28825,14,1615,24,1641,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28549,739,1421,752,1437,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,35751,154,1979,162,1985,10, poor footage;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51640,672,1304,681,1321,6, ditch;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,29032,547,1318,555,1332,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25191,261,1605,281,1656,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36074,713,1717,722,1728,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,57240,324,1196,334,1212,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58995,528,1415,540,1422,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39904,420,158,429,181,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36338,855,1690,864,1708,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26870,472,963,482,985,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38512,459,209,467,225,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,42530,691,1768,703,1781,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,30904,889,1261,900,1291,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,14387,709,508,720,525,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,42136,481,977,491,993,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44346,370,770,376,782,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50224,518,551,525,564,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28158,709,973,722,997,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13573,472,920,488,936,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25605,246,777,253,793,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,20612,395,883,410,889,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,42966,835,1942,849,1966,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58949,678,1454,689,1475,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50296,523,740,535,753,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,49933,453,1263,472,1288,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36140,105,1565,135,1606,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44208,95,415,108,442,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24340,115,1218,139,1250,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36176,262,1896,269,1902,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36876,782,310,790,327,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,39072,754,364,771,392,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34798,549,1110,564,1125,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25352,290,932,303,965,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43104,694,1647,701,1663,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50776,205,1182,222,1192,5, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,29768,546,1447,554,1464,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,15025,469,1312,477,1325,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,38266,483,1761,509,1795,6, ditch;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,22100,708,1753,718,1779,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13397,590,637,599,649,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25697,666,1506,685,1547,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,31172,542,1857,574,1896,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,15773,463,1373,471,1390,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43864,300,814,310,821,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,26103,222,1022,231,1027,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36646,757,181,770,192,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13969,477,669,483,679,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,29088,489,152,501,160,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43656,45,775,58,788,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44737,752,1824,762,1836,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36651,772,1312,786,1319,5, HELP i think the ID captures the space btw the dolphins;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38704,280,372,285,382,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,33328,698,1445,707,1449,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28924,395,1541,413,1547,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,28428,670,1973,677,1982,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,32624,607,1979,612,1990,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43518,287,1045,297,1054,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,14629,350,1260,360,1274,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,66030,415,1528,421,1540,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58420,298,1259,307,1265,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,40580,672,1838,691,1862,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43334,835,1960,842,1973,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,15597,773,215,791,226,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,21475,318,517,321,528,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32137,801,1476,815,1516,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34402,210,917,221,923,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13969,807,301,818,314,1, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43725,134,624,141,636,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36998,754,790,777,806,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51664,818,1493,827,1499,6, ditch;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,18428,516,1144,546,1184,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24547,208,1167,222,1202,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,22053,53,1504,65,1523,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,30205,0,790,6,803,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,16612,248,1965,253,1974,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,51784,553,1321,559,1329,6, ditch;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39304,420,477,427,487,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,20303,397,1840,422,1849,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,31090,417,1872,426,1889,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23788,401,1711,411,1721,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,51641,260,763,277,785,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,20303,481,1152,490,1158,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34798,885,1881,892,1894,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36998,717,1957,734,1968,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,44104,809,1125,823,1147,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58512,797,1787,810,1804,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36901,798,337,806,349,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,29998,733,1506,747,1535,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35414,678,708,688,718,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,1352,478,293,505,309,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_9/錄製_2019_11_28_16_11_37_783.mp4,18554,223,486,271,514,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,70485,77,1857,90,1872,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,23612,398,1915,427,1961,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39280,244,649,249,661,5, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39376,498,573,510,600,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33011,552,1281,576,1297,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,28148,721,1785,760,1801,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31010,872,1861,893,1916,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,41128,850,626,868,646,10, just the wake;;,,,
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,32053,168,1392,179,1398,0, ;;,,,
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45105,540,1556,551,1578,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31470,117,915,134,937,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13991,674,655,684,666,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32045,239,145,253,197,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34138,647,1192,655,1208,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,20560,83,854,90,861,10, ;;,,,
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31654,743,1487,759,1519,10, ;;,,,
